ID_Jogador,Dias_Desde_Instalacao,Nivel_Atual,Tempo_Jogado_Horas,Itens_Raros_Possuidos,Gasto_Total_BRL,COMPROU_OFERTA_X
2509,64,97,104,4,0.0,0
2510,7,70,37,4,0.0,1
2511,89,41,88,5,0.0,0
2512,7,68,40,4,0.0,0
2513,29,13,33,0,0.0,0
2514,8,49,39,1,0.0,0
2515,24,60,41,0,0.0,0
2516,35,2,32,0,0.0,0
2517,7,60,40,3,0.0,0
2518,23,5,16,0,0.0,1
2519,19,44,35,3,0.0,0
2520,3,27,7,2,304.59,1
2521,52,32,55,0,0.0,0
2522,13,21,22,2,0.0,0
2523,26,8,32,0,0.0,0
2524,22,72,62,4,0.0,0
2525,22,50,37,3,0.0,0
2526,4,67,43,1,0.0,0
2527,17,44,25,3,43.3,0
2528,19,58,41,1,0.0,0
2529,40,3,31,0,0.0,0
2530,55,86,88,3,0.0,0
2531,24,70,54,5,0.0,0
2532,3,2,5,0,0.0,0
2533,9,87,49,3,0.0,1
2534,6,44,31,1,110.43,0
2535,4,2,7,0,0.0,0
2536,14,81,50,4,0.0,0
2537,8,35,28,2,0.0,0
2538,8,98,65,11,0.0,0
2539,2,87,41,7,0.0,0
2540,1,30,24,2,0.0,0
2541,4,8,4,0,0.0,0
2542,6,22,22,3,0.0,0
2543,17,44,32,3,127.67,1
2544,22,58,50,2,0.0,0
2545,5,36,22,5,0.0,0
2546,17,69,39,4,0.0,0
2547,13,77,58,7,0.0,0
2548,7,93,47,4,0.0,0
2549,1,31,9,3,0.0,0
2550,19,47,35,1,0.0,0
2551,35,55,68,2,0.0,0
2552,8,80,40,3,0.0,0
2553,5,62,35,4,0.0,0
2554,66,30,62,1,0.0,0
2555,10,55,30,2,0.0,0
2556,8,16,6,0,0.0,0
2557,59,12,54,0,0.0,0
2558,51,17,48,1,0.0,0
2559,18,16,16,0,0.0,0
2560,21,12,27,0,0.0,0
2561,8,8,15,1,0.0,0
2562,3,84,46,7,101.26,0
2563,26,3,28,1,0.0,0
2564,4,16,9,4,0.0,1
2565,18,30,31,1,0.0,0
2566,85,23,77,2,0.0,0
2567,92,92,112,2,0.0,1
2568,9,5,10,0,0.0,0
2569,30,84,66,4,0.0,0
2570,20,65,48,6,0.0,0
2571,63,30,67,2,0.0,1
2572,10,21,25,2,233.52,0
2573,1,84,41,8,0.0,0
2574,6,70,35,9,25.66,0
2575,13,22,20,1,0.0,0
2576,12,82,49,5,0.0,0
2577,48,72,79,7,0.0,0
2578,35,32,44,1,0.0,0
2579,11,33,19,2,0.0,0
2580,19,16,27,2,417.94,1
2581,4,76,44,2,0.0,0
2582,69,38,74,0,0.0,0
2583,83,98,120,7,0.0,0
2584,118,14,106,0,0.0,0
2585,61,36,64,2,0.0,0
2586,6,97,48,6,0.0,0
2587,2,23,13,3,0.0,0
2588,26,66,56,3,0.0,0
2589,74,85,101,5,0.0,0
2590,6,2,1,0,52.73,0
2591,1,91,47,5,0.0,0
2592,50,73,66,4,0.0,0
2593,3,65,33,3,913.0,0
2594,17,75,55,2,0.0,0
2595,35,67,66,4,313.92,0
2596,9,52,14,2,164.86,0
2597,3,62,32,4,0.0,0
2598,45,23,50,2,0.0,0
2599,30,26,31,1,0.0,0
2600,134,68,139,4,0.0,0
2601,13,82,57,7,0.0,0
2602,2,55,26,2,0.0,0
2603,40,6,42,1,145.78,0
2604,23,35,32,3,0.0,1
2605,8,22,24,2,0.0,0
2606,46,43,58,0,0.0,0
2607,7,15,8,1,134.82,0
2608,10,86,58,6,178.62,1
2609,3,60,26,5,0.0,0
2610,16,12,14,0,0.0,0
2611,17,49,40,3,195.63,1
2612,22,42,39,1,0.0,0
2613,38,38,50,4,0.0,0
2614,71,82,95,7,0.0,0
2615,5,45,20,3,0.0,0
2616,2,35,15,1,0.0,0
2617,1,30,22,2,0.0,0
2618,5,88,41,7,0.0,0
2619,33,30,49,0,0.0,0
2620,40,78,72,7,645.16,0
2621,47,6,37,0,119.65,0
2622,9,67,30,2,0.0,0
2623,11,80,39,2,0.0,0
2624,20,7,17,0,0.0,0
2625,2,52,25,1,0.0,0
2626,29,14,30,0,0.0,0
2627,124,73,144,4,0.0,0
2628,14,15,21,1,0.0,0
2629,42,21,43,0,0.0,0
2630,21,35,40,5,0.0,0
2631,5,66,37,5,0.0,0
2632,27,91,75,5,0.0,0
2633,11,2,6,0,45.65,0
2634,2,35,13,2,0.0,0
2635,31,82,55,3,0.0,0
2636,59,78,85,5,0.0,0
2637,13,20,14,0,0.0,0
2638,15,82,46,2,0.0,0
2639,67,10,63,0,0.0,0
2640,51,25,44,2,188.26,0
2641,38,66,63,3,0.0,1
2642,9,25,19,2,0.0,0
2643,73,54,85,7,0.0,0
2644,6,33,28,1,0.0,0
2645,30,36,37,3,0.0,0
2646,1,95,55,7,0.0,0
2647,31,14,22,1,42.14,0
2648,10,65,43,1,0.0,0
2649,18,80,61,7,53.56,1
2650,13,54,17,1,0.0,0
2651,6,52,30,2,0.0,0
2652,30,3,24,0,0.0,0
2653,65,99,101,5,0.0,0
2654,96,41,105,1,0.0,1
2655,7,6,4,1,0.0,0
2656,38,25,36,1,0.0,0
2657,33,13,33,0,0.0,0
2658,13,98,65,6,166.51,1
2659,1,8,7,0,26.61,0
2660,36,21,39,0,0.0,0
2661,88,98,118,5,0.0,0
2662,30,68,47,2,0.0,0
2663,18,25,29,2,0.0,0
2664,23,79,61,6,0.0,0
2665,7,68,36,2,0.0,1
2666,42,45,53,3,0.0,0
2667,42,60,58,1,0.0,0
2668,5,12,14,0,0.0,0
2669,64,32,65,0,0.0,0
2670,10,96,55,4,0.0,0
2671,121,92,145,2,0.0,0
2672,15,13,20,0,0.0,0
2673,6,31,23,1,0.0,0
2674,14,78,51,5,1252.27,0
2675,18,20,25,0,0.0,0
2676,3,18,12,2,0.0,0
2677,26,93,69,5,0.0,0
2678,28,60,54,2,0.0,0
2679,41,63,58,3,0.0,0
2680,1,6,1,0,0.0,0
2681,24,32,34,1,509.67,0
2682,2,93,50,3,0.0,0
2683,37,43,59,1,0.0,0
2684,2,2,1,0,0.0,0
2685,73,60,92,1,67.83,0
2686,37,23,38,0,0.0,0
2687,22,83,65,7,0.0,0
2688,18,31,39,0,0.0,0
2689,5,5,1,0,0.0,0
2690,11,83,48,4,0.0,0
2691,61,34,54,1,0.0,0
2692,71,10,53,0,0.0,0
2693,1,89,37,2,0.0,0
2694,28,2,26,0,0.0,0
2695,39,11,38,1,0.0,0
2696,29,50,52,1,159.7,0
2697,3,31,20,0,0.0,1
2698,8,56,36,4,0.0,0
2699,9,79,47,7,0.0,0
2700,54,73,79,5,0.0,0
2701,19,87,63,7,0.0,0
2702,21,83,58,5,115.99,0
2703,82,9,72,0,0.0,1
2704,31,99,62,1,0.0,0
2705,69,21,59,0,0.0,0
2706,19,73,56,4,0.0,0
2707,5,28,14,2,0.0,0
2708,80,62,88,4,0.0,0
2709,19,7,21,1,0.0,0
2710,7,80,45,6,0.0,0
2711,11,16,14,0,22.09,0
2712,2,97,57,3,0.0,0
2713,19,4,23,0,0.0,0
2714,58,4,47,0,147.1,0
2715,82,40,89,2,0.0,0
2716,81,17,62,0,0.0,0
2717,5,52,35,2,0.0,0
2718,15,93,53,6,0.0,0
2719,1,52,19,1,0.0,0
2720,58,36,55,2,0.0,0
2721,14,38,20,1,0.0,0
2722,30,50,54,3,0.0,0
2723,38,63,65,4,0.0,0
2724,17,63,41,7,0.0,0
2725,11,62,44,2,0.0,0
2726,99,99,125,4,0.0,0
2727,101,7,85,0,0.0,0
2728,11,27,19,2,0.0,0
2729,20,92,61,3,0.0,0
2730,109,86,125,4,0.0,0
2731,1,14,4,2,0.0,0
2732,16,71,51,2,0.0,0
2733,4,86,49,7,0.0,0
2734,22,5,18,0,728.88,1
2735,1,55,20,0,175.11,1
2736,16,2,26,0,0.0,0
2737,8,62,37,3,0.0,0
2738,23,91,65,8,0.0,0
2739,166,21,136,0,0.0,0
2740,49,79,84,3,0.0,0
2741,57,21,62,0,0.0,0
2742,31,10,21,1,0.0,0
2743,2,87,44,5,0.0,0
2744,7,58,33,2,0.0,0
2745,78,39,93,3,0.0,0
2746,14,5,20,0,64.57,0
2747,4,65,28,4,0.0,0
2748,37,13,32,1,0.0,0
2749,11,85,46,2,0.0,0
2750,10,90,54,7,0.0,0
2751,187,85,199,7,36.98,0
2752,59,53,74,2,47.27,0
2753,16,82,56,5,0.0,0
2754,118,45,113,3,0.0,0
2755,32,32,44,0,0.0,0
2756,41,36,48,0,0.0,0
2757,1,81,33,7,37.96,0
2758,4,99,54,2,0.0,0
2759,31,60,54,4,0.0,0
2760,69,11,55,0,0.0,0
2761,30,63,63,3,0.0,0
2762,5,21,10,2,0.0,0
2763,4,52,32,3,0.0,0
2764,56,55,70,3,0.0,0
2765,5,26,24,0,0.0,0
2766,23,68,51,11,0.0,0
2767,2,34,10,1,0.0,0
2768,3,52,32,1,52.22,0
2769,34,82,75,4,0.0,0
2770,36,99,76,7,0.0,0
2771,13,93,60,2,0.0,1
2772,8,52,33,3,0.0,0
2773,51,29,53,2,0.0,0
2774,8,38,29,3,0.0,0
2775,24,42,36,2,0.0,0
2776,104,21,93,0,0.0,0
2777,5,42,26,1,0.0,0
2778,85,13,75,1,0.0,0
2779,7,64,33,3,32.88,0
2780,26,17,39,1,0.0,0
2781,15,9,22,1,0.0,0
2782,101,41,106,1,0.0,0
2783,10,1,15,0,0.0,0
2784,16,2,14,0,0.0,0
2785,122,60,125,1,57.13,0
2786,24,48,37,5,369.44,0
2787,21,29,27,1,0.0,0
2788,9,97,50,7,0.0,0
2789,37,10,31,1,0.0,0
2790,1,58,31,2,0.0,0
2791,2,60,36,1,57.81,1
2792,28,21,37,0,0.0,0
2793,13,28,18,1,0.0,0
2794,92,75,114,3,0.0,0
2795,71,34,79,2,0.0,0
2796,38,8,33,0,0.0,0
2797,52,59,77,1,346.81,0
2798,34,86,74,2,0.0,0
2799,5,72,33,5,0.0,0
2800,44,49,70,4,0.0,0
2801,8,79,42,8,0.0,0
2802,12,17,22,0,490.74,0
2803,52,60,76,0,0.0,0
2804,24,87,56,2,0.0,0
2805,59,88,92,6,0.0,0
2806,8,45,33,1,0.0,0
2807,29,83,58,3,0.0,0
2808,3,69,37,2,0.0,0
2809,31,32,45,3,111.25,1
2810,44,44,62,3,0.0,0
2811,27,65,52,2,0.0,0
2812,10,87,59,8,49.29,0
2813,1,8,11,0,0.0,0
2814,4,77,42,3,0.0,0
2815,30,72,56,8,0.0,0
2816,82,87,103,4,0.0,1
2817,7,43,28,0,0.0,0
2818,40,1,39,0,534.42,0
2819,61,51,73,2,0.0,0
2820,23,24,26,0,0.0,0
2821,34,99,80,4,0.0,0
2822,51,24,53,1,0.0,0
2823,10,17,19,2,0.0,0
2824,11,5,8,0,0.0,0
2825,1,20,8,0,0.0,0
2826,99,21,87,1,0.0,0
2827,75,58,91,3,0.0,0
2828,44,31,49,4,0.0,0
2829,3,100,55,3,0.0,0
2830,18,11,16,0,0.0,0
2831,4,52,31,1,0.0,0
2832,1,15,11,0,0.0,0
2833,29,83,66,5,0.0,0
2834,98,7,86,0,0.0,1
2835,70,28,67,0,0.0,0
2836,36,51,57,1,29.8,0
2837,4,58,33,6,0.0,0
2838,10,5,6,1,0.0,0
2839,12,5,2,0,0.0,0
2840,44,94,73,7,0.0,1
2841,49,96,76,10,0.0,0
2842,15,8,18,1,0.0,0
2843,17,64,43,5,0.0,0
2844,2,10,7,0,0.0,0
2845,11,38,26,3,83.97,0
2846,19,96,66,3,0.0,0
2847,4,92,52,7,138.71,0
2848,19,81,55,7,0.0,0
2849,58,95,94,5,0.0,0
2850,27,8,26,1,0.0,0
2851,3,25,21,0,0.0,0
2852,7,73,32,5,0.0,0
2853,20,66,45,8,0.0,0
2854,14,79,55,3,60.45,1
2855,14,50,41,4,263.29,0
2856,23,67,54,5,0.0,0
2857,27,49,45,4,0.0,0
2858,48,36,65,1,0.0,0
2859,13,68,45,6,198.58,1
2860,50,78,79,5,0.0,0
2861,13,41,37,2,0.0,0
2862,2,89,48,10,106.49,1
2863,25,62,55,3,0.0,0
2864,27,10,31,0,19.34,0
2865,82,21,74,0,0.0,0
2866,39,36,58,4,0.0,0
2867,75,12,53,0,0.0,0
2868,72,91,93,3,0.0,0
2869,28,2,19,0,0.0,0
2870,23,13,22,0,0.0,0
2871,25,53,48,4,0.0,0
2872,115,32,104,4,0.0,0
2873,45,95,83,5,0.0,0
2874,4,16,10,0,0.0,0
2875,46,32,62,1,163.6,0
2876,6,32,16,1,0.0,0
2877,18,98,54,1,0.0,0
2878,8,11,17,0,0.0,0
2879,36,10,30,0,0.0,0
2880,63,15,57,0,0.0,0
2881,11,17,14,0,0.0,0
2882,3,40,26,1,0.0,0
2883,11,18,10,0,0.0,0
2884,34,55,40,5,0.0,0
2885,12,73,52,10,0.0,0
2886,10,25,21,1,0.0,0
2887,7,59,40,1,39.02,0
2888,21,78,62,2,0.0,0
2889,10,89,47,6,0.0,0
2890,40,22,43,2,28.76,0
2891,3,30,19,2,27.06,0
2892,33,84,67,5,31.13,1
2893,9,85,48,7,0.0,0
2894,21,44,37,4,0.0,0
2895,11,32,30,1,0.0,0
2896,39,51,55,3,0.0,0
2897,88,46,96,4,0.0,0
2898,75,21,72,2,0.0,0
2899,27,99,66,6,0.0,0
2900,19,32,32,4,89.75,0
2901,52,94,80,11,0.0,0
2902,35,39,49,4,0.0,0
2903,7,12,16,0,0.0,0
2904,52,47,70,2,0.0,0
2905,17,18,17,1,67.82,0
2906,7,21,13,1,0.0,0
2907,10,13,15,3,0.0,0
2908,10,21,16,2,0.0,0
2909,22,8,11,0,0.0,0
2910,9,46,27,2,0.0,0
2911,4,7,8,0,0.0,0
2912,4,23,20,2,0.0,0
2913,27,96,78,4,0.0,0
2914,40,75,70,5,0.0,0
2915,12,86,55,5,0.0,0
2916,2,22,17,1,0.0,0
2917,5,89,38,3,0.0,0
2918,74,22,65,0,25.99,0
2919,21,92,63,7,0.0,0
2920,19,29,37,2,0.0,0
2921,2,13,11,0,0.0,0
2922,40,82,74,6,0.0,0
2923,23,2,18,0,0.0,0
2924,7,29,22,3,0.0,0
2925,4,85,42,1,0.0,0
2926,15,79,47,4,0.0,0
2927,55,52,66,3,0.0,0
2928,61,27,69,1,0.0,0
2929,28,50,43,2,0.0,0
2930,40,95,77,5,0.0,1
2931,4,79,45,2,0.0,0
2932,27,23,28,1,0.0,0
2933,33,88,71,5,0.0,0
2934,7,44,28,3,0.0,0
2935,64,77,86,4,0.0,1
2936,7,22,15,1,0.0,0
2937,12,43,26,3,0.0,0
2938,30,37,49,1,0.0,0
2939,31,61,56,2,100.16,0
2940,37,97,72,2,0.0,0
2941,4,56,31,2,0.0,0
2942,57,3,47,0,279.29,0
2943,23,63,38,4,0.0,0
2944,20,19,32,1,0.0,0
2945,120,23,102,4,0.0,0
2946,41,29,57,0,0.0,0
2947,4,30,22,2,0.0,0
2948,43,39,48,0,0.0,0
2949,4,25,14,1,9.37,0
2950,1,8,9,0,0.0,0
2951,16,58,40,1,0.0,0
2952,152,16,135,0,0.0,0
2953,6,72,38,4,0.0,0
2954,34,1,27,0,0.0,0
2955,6,5,12,0,0.0,0
2956,39,3,35,0,0.0,0
2957,22,65,45,3,0.0,0
2958,35,4,32,0,393.07,1
2959,7,99,55,3,0.0,0
2960,42,96,77,5,0.0,0
2961,163,64,155,2,101.78,0
2962,33,98,65,7,0.0,0
2963,21,89,59,5,0.0,0
2964,77,10,66,0,0.0,0
2965,1,21,13,1,0.0,0
2966,40,46,59,4,0.0,1
2967,66,91,96,4,0.0,0
2968,2,27,14,1,0.0,0
2969,18,66,43,3,0.0,0
2970,7,41,26,2,0.0,0
2971,26,13,32,1,0.0,0
2972,32,9,30,1,0.0,0
2973,11,36,32,4,0.0,0
2974,19,86,62,5,0.0,0
2975,10,90,60,5,0.0,0
2976,14,58,40,4,0.0,0
2977,6,54,29,5,0.0,0
2978,66,12,61,2,0.0,0
2979,1,81,39,2,0.0,0
2980,65,78,93,1,0.0,0
2981,26,14,24,0,0.0,0
2982,13,34,23,0,0.0,0
2983,39,53,63,4,0.0,0
2984,22,20,22,0,0.0,0
2985,21,75,59,5,240.65,0
2986,4,16,14,1,0.0,0
2987,15,95,59,6,88.99,0
2988,9,70,32,2,0.0,0
2989,1,56,36,1,0.0,0
2990,14,83,48,3,0.0,0
2991,3,58,36,7,0.0,0
2992,9,4,5,0,0.0,0
2993,3,4,1,0,0.0,0
2994,4,20,16,0,0.0,0
2995,7,10,13,1,0.0,0
2996,264,24,217,0,0.0,1
2997,1,99,57,6,29.51,1
2998,31,26,36,3,0.0,0
2999,5,37,22,0,0.0,0
3000,77,85,102,5,0.0,0
3001,3,54,23,2,0.0,1
3002,94,21,89,0,151.04,0
3003,29,74,61,5,0.0,0
3004,1,38,15,2,335.58,1
3005,68,46,82,1,0.0,0
3006,23,4,20,1,0.0,0
3007,10,60,38,3,0.0,0
3008,44,57,72,3,0.0,0
3009,79,45,77,2,0.0,0
3010,20,20,17,0,0.0,0
3011,12,17,11,1,0.0,0
3012,47,71,74,3,0.0,0
3013,35,4,28,0,0.0,0
3014,66,93,97,4,0.0,0
3015,36,14,31,1,0.0,0
3016,9,3,17,0,0.0,0
3017,81,88,118,3,75.42,0
3018,4,80,47,3,0.0,0
3019,10,58,29,4,0.0,0
3020,23,55,43,6,225.95,0
3021,26,4,26,0,199.55,0
3022,1,24,12,1,0.0,0
3023,46,34,58,7,0.0,0
3024,14,30,32,0,0.0,0
3025,16,82,63,6,0.0,0
3026,50,19,46,0,0.0,0
3027,15,31,27,0,0.0,0
3028,2,60,29,4,0.0,0
3029,6,60,24,3,0.0,0
3030,94,19,88,1,0.0,0
3031,3,49,29,2,0.0,1
3032,14,63,39,0,0.0,0
3033,21,83,50,4,0.0,0
3034,21,22,25,2,0.0,0
3035,1,24,16,1,0.0,0
3036,21,76,61,4,0.0,0
3037,15,30,23,2,0.0,0
3038,108,58,120,1,0.0,0
3039,6,31,23,2,0.0,0
3040,14,100,63,4,0.0,1
3041,17,64,39,5,192.92,1
3042,15,19,15,0,0.0,0
3043,33,48,46,0,0.0,0
3044,8,45,27,5,0.0,0
3045,8,100,65,3,0.0,0
3046,40,94,75,8,0.0,0
3047,21,55,48,1,0.0,0
3048,17,55,38,3,0.0,0
3049,6,97,55,4,0.0,0
3050,7,18,14,3,0.0,0
3051,1,63,33,0,0.0,0
3052,3,92,50,5,0.0,0
3053,25,47,42,1,196.3,0
3054,67,75,92,5,0.0,0
3055,11,57,43,3,0.0,0
3056,12,45,28,2,0.0,0
3057,4,33,25,1,0.0,0
3058,15,17,19,1,0.0,0
3059,2,70,34,4,0.0,0
3060,75,4,65,0,0.0,0
3061,34,20,35,1,336.58,0
3062,141,47,137,1,0.0,0
3063,65,91,98,7,415.9,0
3064,20,15,13,0,0.0,0
3065,22,70,54,2,95.9,1
3066,7,47,21,3,0.0,0
3067,19,78,47,5,590.06,1
3068,70,75,95,2,0.0,0
3069,2,9,8,1,0.0,0
3070,60,90,99,6,0.0,0
3071,13,16,12,3,0.0,0
3072,69,69,85,3,0.0,0
3073,85,61,100,4,112.36,0
3074,34,10,38,1,0.0,0
3075,33,50,52,1,0.0,0
3076,19,3,12,0,0.0,0
3077,55,77,90,8,0.0,0
3078,98,94,124,3,0.0,0
3079,45,70,69,2,297.78,0
3080,30,81,57,5,0.0,0
3081,29,51,52,3,0.0,0
3082,57,19,59,3,0.0,0
3083,24,42,36,1,0.0,0
3084,49,35,65,0,0.0,0
3085,22,46,37,0,71.37,0
3086,2,26,17,0,0.0,0
3087,15,69,47,1,0.0,0
3088,18,93,50,2,0.0,1
3089,5,64,38,7,70.73,1
3090,4,37,23,2,0.0,0
3091,24,84,52,5,0.0,0
3092,3,49,34,3,156.57,0
3093,11,21,21,1,694.07,0
3094,41,74,75,4,0.0,0
3095,101,64,104,4,0.0,0
3096,38,5,30,0,0.0,0
3097,148,100,174,7,0.0,0
3098,36,70,55,7,332.31,0
3099,11,90,51,4,0.0,0
3100,34,4,31,0,0.0,0
3101,37,39,39,3,21.86,1
3102,14,35,22,2,0.0,0
3103,1,1,8,0,0.0,0
3104,37,24,41,2,0.0,0
3105,1,57,35,6,232.64,0
3106,30,100,74,2,0.0,0
3107,6,70,52,2,0.0,1
3108,26,41,43,2,34.45,0
3109,22,54,50,5,0.0,0
3110,1,46,22,4,0.0,0
3111,14,60,42,6,0.0,0
3112,28,60,55,7,0.0,1
3113,57,57,78,1,0.0,0
3114,66,31,68,2,0.0,0
3115,20,84,58,7,0.0,0
3116,40,24,46,0,0.0,0
3117,12,89,56,1,0.0,0
3118,13,36,23,5,0.0,0
3119,7,85,49,4,0.0,0
3120,25,30,36,2,0.0,0
3121,12,24,16,1,59.15,1
3122,3,30,21,0,0.0,0
3123,35,86,73,5,0.0,0
3124,37,92,87,4,0.0,0
3125,14,7,14,0,0.0,0
3126,3,35,25,1,0.0,0
3127,17,55,43,2,38.36,0
3128,18,92,70,4,0.0,0
3129,34,14,29,0,0.0,0
3130,12,10,12,0,0.0,0
3131,35,80,63,2,0.0,1
3132,62,16,57,0,0.0,0
3133,9,54,28,0,0.0,0
3134,116,95,132,3,0.0,0
3135,15,89,45,3,0.0,0
3136,10,77,35,4,0.0,1
3137,17,70,51,4,0.0,0
3138,3,44,22,1,0.0,0
3139,5,73,34,0,0.0,1
3140,17,45,32,0,210.54,1
3141,44,100,82,8,0.0,1
3142,70,56,79,0,0.0,0
3143,33,84,76,3,0.0,0
3144,4,82,51,4,0.0,0
3145,34,57,63,2,0.0,1
3146,31,21,36,1,0.0,0
3147,50,68,75,3,205.11,1
3148,53,50,64,2,0.0,0
3149,61,33,61,2,0.0,0
3150,17,91,59,8,0.0,0
3151,36,7,35,0,783.37,1
3152,10,70,48,5,0.0,0
3153,220,15,180,0,119.16,0
3154,6,82,39,9,0.0,0
3155,1,32,20,0,187.01,0
3156,5,75,32,3,0.0,0
3157,45,20,45,2,0.0,0
3158,18,88,58,2,0.0,0
3159,18,15,20,0,0.0,0
3160,94,48,91,1,0.0,1
3161,76,71,94,0,0.0,0
3162,12,21,28,0,0.0,0
3163,8,42,30,2,0.0,0
3164,57,26,64,2,0.0,0
3165,71,14,57,0,0.0,0
3166,24,57,48,3,0.0,0
3167,30,37,42,0,0.0,0
3168,9,58,36,4,0.0,0
3169,49,21,52,0,0.0,0
3170,31,82,66,3,0.0,0
3171,22,69,46,2,0.0,0
3172,2,3,6,0,0.0,0
3173,75,87,107,4,0.0,0
3174,29,90,74,5,0.0,0
3175,7,37,30,2,0.0,0
3176,28,88,68,4,0.0,0
3177,34,49,45,2,0.0,0
3178,23,19,20,3,0.0,0
3179,38,89,73,3,0.0,0
3180,27,85,68,5,0.0,0
3181,89,12,81,0,0.0,0
3182,2,61,33,4,0.0,0
3183,4,41,23,4,0.0,0
3184,6,33,30,1,261.8,1
3185,36,50,56,4,0.0,0
3186,32,68,59,2,0.0,1
3187,67,71,85,1,0.0,0
3188,40,86,69,4,0.0,0
3189,22,33,28,3,0.0,0
3190,145,81,151,4,121.83,0
3191,10,24,21,3,0.0,0
3192,54,61,73,0,12.3,0
3193,17,61,42,2,0.0,0
3194,32,98,78,6,0.0,0
3195,39,28,54,4,0.0,0
3196,31,58,49,1,0.0,0
3197,5,43,22,1,0.0,0
3198,18,41,23,0,0.0,0
3199,25,39,39,1,0.0,1
3200,57,86,87,3,306.65,1
3201,18,49,43,3,0.0,0
3202,76,17,68,1,0.0,0
3203,18,98,60,4,0.0,0
3204,24,70,55,3,0.0,0
3205,48,70,76,2,0.0,0
3206,27,98,62,1,0.0,0
3207,97,65,115,2,0.0,0
3208,33,74,69,6,531.75,0
3209,23,85,63,2,0.0,0
3210,1,5,1,0,0.0,0
3211,17,2,12,0,343.39,0
3212,11,22,25,1,0.0,0
3213,42,57,57,3,0.0,0
3214,8,66,42,3,0.0,0
3215,7,74,42,6,0.0,0
3216,7,98,55,5,0.0,0
3217,5,16,7,0,0.0,0
3218,12,51,36,6,0.0,0
3219,66,39,73,2,99.53,0
3220,45,86,71,3,0.0,0
3221,40,76,69,6,0.0,0
3222,48,88,85,1,0.0,0
3223,10,40,26,3,672.14,0
3224,66,38,59,3,0.0,0
3225,5,60,33,1,0.0,0
3226,13,59,47,6,0.0,0
3227,27,10,24,0,0.0,0
3228,4,99,59,2,0.0,0
3229,40,64,59,4,0.0,0
3230,15,63,37,9,0.0,0
3231,47,49,62,2,175.57,1
3232,21,64,44,3,0.0,0
3233,6,32,22,2,0.0,0
3234,40,7,33,1,605.42,1
3235,9,21,25,1,0.0,0
3236,21,20,24,1,0.0,0
3237,3,26,15,1,0.0,0
3238,29,68,60,4,0.0,0
3239,33,86,74,3,0.0,0
3240,15,15,26,1,0.0,0
3241,93,85,115,7,443.6,0
3242,63,79,87,3,0.0,0
3243,37,86,63,4,0.0,0
3244,38,92,86,5,0.0,0
3245,9,14,16,0,0.0,0
3246,33,27,43,1,0.0,0
3247,7,40,28,0,0.0,1
3248,5,58,33,4,0.0,0
3249,227,28,197,2,0.0,0
3250,30,26,34,2,689.21,0
3251,17,63,43,0,0.0,0
3252,11,66,37,3,0.0,0
3253,28,25,42,1,0.0,0
3254,2,3,5,0,0.0,0
3255,3,72,48,3,0.0,0
3256,2,44,35,1,107.09,0
3257,21,97,58,4,0.0,0
3258,28,42,48,6,0.0,0
3259,2,99,44,5,0.0,0
3260,39,6,35,0,0.0,0
3261,8,39,27,3,0.0,0
3262,35,52,47,3,0.0,0
3263,121,23,104,1,43.09,0
3264,36,89,75,2,490.92,0
3265,65,50,77,3,0.0,0
3266,89,43,87,1,0.0,0
3267,21,19,22,3,0.0,0
3268,37,69,56,2,0.0,0
3269,58,51,65,1,0.0,0
3270,14,11,14,1,0.0,0
3271,10,12,18,0,0.0,0
3272,88,74,112,2,0.0,0
3273,39,8,44,3,0.0,0
3274,8,24,20,2,107.11,0
3275,18,92,61,5,0.0,0
3276,48,41,61,2,0.0,0
3277,24,36,39,3,0.0,0
3278,32,85,60,5,0.0,0
3279,43,72,79,1,0.0,1
3280,30,55,41,4,0.0,0
3281,24,9,29,2,0.0,0
3282,42,47,57,4,157.44,1
3283,40,15,34,0,0.0,0
3284,30,48,50,1,0.0,0
3285,14,82,51,4,0.0,0
3286,16,42,30,4,0.0,0
3287,106,60,107,1,0.0,0
3288,4,84,37,3,0.0,0
3289,10,70,39,4,0.0,0
3290,21,12,20,3,0.0,0
3291,55,2,38,0,0.0,0
3292,6,7,8,1,0.0,0
3293,10,80,42,4,195.11,0
3294,3,3,5,0,113.47,0
3295,37,3,37,0,0.0,0
3296,9,27,22,1,0.0,0
3297,15,40,31,2,0.0,0
3298,18,33,28,1,0.0,0
3299,67,92,106,6,0.0,0
3300,16,1,12,0,0.0,0
3301,5,8,20,0,0.0,1
3302,23,32,28,2,104.34,0
3303,99,48,104,3,0.0,0
3304,29,4,32,0,529.49,0
3305,123,94,141,5,0.0,0
3306,56,70,78,3,610.71,0
3307,2,19,14,0,0.0,0
3308,33,32,44,2,0.0,0
3309,11,9,16,0,0.0,0
3310,25,12,31,0,685.23,1
3311,10,11,11,1,100.13,0
3312,13,46,40,4,0.0,0
3313,77,16,60,3,0.0,0
3314,7,1,11,0,0.0,0
3315,63,63,87,0,38.2,1
3316,1,21,7,2,0.0,0
3317,3,30,10,3,12.24,0
3318,58,13,51,0,0.0,0
3319,30,34,43,1,0.0,0
3320,42,4,33,1,113.12,0
3321,8,28,22,3,280.46,1
3322,24,95,76,2,0.0,0
3323,41,59,55,1,0.0,0
3324,30,27,27,1,0.0,0
3325,20,69,50,7,0.0,0
3326,97,25,86,0,0.0,0
